"BehaviorSpace results (NetLogo 6.2.0)"
"cluster-geo.nlogo"
"baseline-run"
"06/30/2021 11:35:15:521 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-gui?","initial-density-ratio","Locality","InitialGeography","debug-setup","debug?","[step]","geral-house-price-mean"
"1","true","70","2","Random","none","false","93","4960.784871169108"
"6","true","70","2","Gradient","none","false","208","3.1452030775248763"
"3","true","70","2","Random","none","false","42","4599.517598544002"
"6","true","70","2","Gradient","none","false","209","3.1476614252568504"
"5","true","70","2","Random","none","false","23","4648.59383829737"
"4","true","70","2","Random","none","false","95","4556.848232766724"
"1","true","70","2","Random","none","false","94","4963.843593652885"
"6","true","70","2","Gradient","none","false","210","3.149990714276102"
"6","true","70","2","Gradient","none","false","211","3.1525690718237285"
"4","true","70","2","Random","none","false","96","4557.46104539572"
"6","true","70","2","Gradient","none","false","212","3.155271235141485"
"3","true","70","2","Random","none","false","43","4600.097829954752"
"1","true","70","2","Random","none","false","95","4966.830046744942"
"6","true","70","2","Gradient","none","false","213","3.1578432407078925"
"4","true","70","2","Random","none","false","97","4557.984164520832"
"1","true","70","2","Random","none","false","96","4970.087135220813"
"5","true","70","2","Random","none","false","24","4648.64247405081"
"2","true","70","2","Random","none","false","14","4743.725150501789"
"3","true","70","2","Random","none","false","44","4600.760084462289"
"4","true","70","2","Random","none","false","98","4558.482032055069"
"6","true","70","2","Gradient","none","false","214","3.160179778244131"
"1","true","70","2","Random","none","false","97","4973.374568353875"
"4","true","70","2","Random","none","false","99","4559.043378024544"
"6","true","70","2","Gradient","none","false","215","3.162700394711316"
"4","true","70","2","Random","none","false","100","4559.606782323418"
"1","true","70","2","Random","none","false","98","4976.535036617982"
"5","true","70","2","Random","none","false","25","4648.683940939758"
"6","true","70","2","Gradient","none","false","216","3.1655013765138857"
"4","true","70","2","Random","none","false","101","4560.185493180557"
"6","true","70","2","Gradient","none","false","217","3.1680017088456407"
"1","true","70","2","Random","none","false","99","4979.893402408606"
"4","true","70","2","Random","none","false","102","4560.687458486481"
"3","true","70","2","Random","none","false","45","4601.315033919737"
"6","true","70","2","Gradient","none","false","218","3.1707679903271413"
"4","true","70","2","Random","none","false","103","4561.422814839803"
"1","true","70","2","Random","none","false","100","4983.239844268896"
"4","true","70","2","Random","none","false","104","4562.05511894268"
"6","true","70","2","Gradient","none","false","219","3.1734879369974798"
"5","true","70","2","Random","none","false","26","4648.737984288227"
"6","true","70","2","Gradient","none","false","220","3.176401688695651"
"6","true","70","2","Gradient","none","false","221","3.179273098279551"
"1","true","70","2","Random","none","false","101","4986.440872736304"
"6","true","70","2","Gradient","none","false","222","3.1817268495478594"
"4","true","70","2","Random","none","false","105","4562.660354708999"
"4","true","70","2","Random","none","false","106","4563.22195667815"
"6","true","70","2","Gradient","none","false","223","3.1848930974724268"
"1","true","70","2","Random","none","false","102","4989.61491920051"
"3","true","70","2","Random","none","false","46","4601.861020748086"
"4","true","70","2","Random","none","false","107","4563.845733059044"
"4","true","70","2","Random","none","false","108","4564.387876361955"
"1","true","70","2","Random","none","false","103","4993.059306505191"
"4","true","70","2","Random","none","false","109","4565.077826633896"
"5","true","70","2","Random","none","false","27","4648.781690472787"
"6","true","70","2","Gradient","none","false","224","3.187591239236638"
"2","true","70","2","Random","none","false","15","4743.7949736030105"
"6","true","70","2","Gradient","none","false","225","3.190648863793102"
"4","true","70","2","Random","none","false","110","4565.522346465332"
"6","true","70","2","Gradient","none","false","226","3.1935737786407836"
"6","true","70","2","Gradient","none","false","227","3.196425785987766"
"4","true","70","2","Random","none","false","111","4566.178391838147"
"6","true","70","2","Gradient","none","false","228","3.19911303860097"
"4","true","70","2","Random","none","false","112","4566.842718977423"
"1","true","70","2","Random","none","false","104","4996.706464733628"
"6","true","70","2","Gradient","none","false","229","3.202496777095629"
"3","true","70","2","Random","none","false","47","4602.504197843175"
"4","true","70","2","Random","none","false","113","4567.486130223716"
"6","true","70","2","Gradient","none","false","230","3.2052401489894837"
"4","true","70","2","Random","none","false","114","4568.07364755762"
"1","true","70","2","Random","none","false","105","5000.140431382601"
"6","true","70","2","Gradient","none","false","231","3.208397002148039"
"4","true","70","2","Random","none","false","115","4568.785880986462"
"4","true","70","2","Random","none","false","116","4569.5112905086335"
"6","true","70","2","Gradient","none","false","232","3.211394893305898"
"6","true","70","2","Gradient","none","false","233","3.2144175925112664"
"4","true","70","2","Random","none","false","117","4570.087823845133"
"4","true","70","2","Random","none","false","118","4570.673769395516"
"6","true","70","2","Gradient","none","false","234","3.2176571226460045"
"1","true","70","2","Random","none","false","106","5003.509028870195"
"3","true","70","2","Random","none","false","48","4603.0981141760285"
"4","true","70","2","Random","none","false","119","4571.295208851591"
"5","true","70","2","Random","none","false","28","4648.829345107688"
"2","true","70","2","Random","none","false","16","4743.858783105211"
"1","true","70","2","Random","none","false","107","5007.024583703171"
"4","true","70","2","Random","none","false","120","4572.043525001327"
"4","true","70","2","Random","none","false","121","4572.7437845823515"
"6","true","70","2","Gradient","none","false","235","3.2209404309372776"
"6","true","70","2","Gradient","none","false","236","3.224377582211738"
"4","true","70","2","Random","none","false","122","4573.523776550466"
"6","true","70","2","Gradient","none","false","237","3.2276470112089886"
"4","true","70","2","Random","none","false","123","4574.233714830486"
"6","true","70","2","Gradient","none","false","238","3.2307184864550886"
"1","true","70","2","Random","none","false","108","5010.445284275939"
"6","true","70","2","Gradient","none","false","239","3.23401573686654"
"3","true","70","2","Random","none","false","49","4603.713798959275"
"6","true","70","2","Gradient","none","false","240","3.2374824248890572"
"4","true","70","2","Random","none","false","124","4574.834086212425"
"1","true","70","2","Random","none","false","109","5014.56750992911"
"4","true","70","2","Random","none","false","125","4575.599615859954"
"4","true","70","2","Random","none","false","126","4576.39325017697"
"2","true","70","2","Random","none","false","17","4743.932185688398"
"6","true","70","2","Gradient","none","false","241","3.2408802226229123"
"4","true","70","2","Random","none","false","127","4576.995466372108"
"6","true","70","2","Gradient","none","false","242","3.2440756848870405"
"1","true","70","2","Random","none","false","110","5018.218714241371"
"6","true","70","2","Gradient","none","false","243","3.2478564187488645"
"4","true","70","2","Random","none","false","128","4577.813910584092"
"6","true","70","2","Gradient","none","false","244","3.2513414017300164"
"1","true","70","2","Random","none","false","111","5021.782954516822"
"4","true","70","2","Random","none","false","129","4578.543366454703"
"6","true","70","2","Gradient","none","false","245","3.2545245717702604"
"5","true","70","2","Random","none","false","29","4648.885697593602"
"3","true","70","2","Random","none","false","50","4604.417455424637"
"4","true","70","2","Random","none","false","130","4579.218142887131"
"4","true","70","2","Random","none","false","131","4579.937794147529"
"6","true","70","2","Gradient","none","false","246","3.2584202619924683"
"6","true","70","2","Gradient","none","false","247","3.2617844858167713"
"4","true","70","2","Random","none","false","132","4580.69805447234"
"1","true","70","2","Random","none","false","112","5025.844169954737"
"1","true","70","2","Random","none","false","113","5029.43248855634"
"3","true","70","2","Random","none","false","51","4604.992005748012"
"4","true","70","2","Random","none","false","133","4581.620360689691"
"6","true","70","2","Gradient","none","false","248","3.2654114857251075"
"1","true","70","2","Random","none","false","114","5033.6404015116705"
"6","true","70","2","Gradient","none","false","249","3.269066149970807"
"4","true","70","2","Random","none","false","134","4582.451099796304"
"6","true","70","2","Gradient","none","false","250","3.2727747929639164"
"2","true","70","2","Random","none","false","18","4744.0138942133735"
"5","true","70","2","Random","none","false","30","4648.937784367203"
"3","true","70","2","Random","none","false","52","4605.64061960969"
"6","true","70","2","Gradient","none","false","251","3.2763832986002805"
"1","true","70","2","Random","none","false","115","5037.645291430702"
"4","true","70","2","Random","none","false","135","4583.073289047341"
"6","true","70","2","Gradient","none","false","252","3.280388228214373"
"6","true","70","2","Gradient","none","false","253","3.283971422862438"
"3","true","70","2","Random","none","false","53","4606.334734499872"
"1","true","70","2","Random","none","false","116","5041.4683423107135"
"6","true","70","2","Gradient","none","false","254","3.2879264130120696"
"6","true","70","2","Gradient","none","false","255","3.2919556127330383"
"5","true","70","2","Random","none","false","31","4648.980252609817"
"3","true","70","2","Random","none","false","54","4606.891033143621"
"1","true","70","2","Random","none","false","117","5045.470718486368"
"4","true","70","2","Random","none","false","136","4583.924951242245"
"6","true","70","2","Gradient","none","false","256","3.296026008382509"
"6","true","70","2","Gradient","none","false","257","3.2994826943011493"
"1","true","70","2","Random","none","false","118","5049.532222523716"
"4","true","70","2","Random","none","false","137","4584.901357672295"
"3","true","70","2","Random","none","false","55","4607.609998000078"
"6","true","70","2","Gradient","none","false","258","3.3036007630661466"
"6","true","70","2","Gradient","none","false","259","3.3077617311906664"
"5","true","70","2","Random","none","false","32","4649.034664149771"
"1","true","70","2","Random","none","false","119","5053.73793015651"
"4","true","70","2","Random","none","false","138","4585.793639020353"
"6","true","70","2","Gradient","none","false","260","3.311604545601848"
"3","true","70","2","Random","none","false","56","4608.2186681867715"
"6","true","70","2","Gradient","none","false","261","3.316118073367966"
"1","true","70","2","Random","none","false","120","5057.829807178424"
"4","true","70","2","Random","none","false","139","4586.352230138428"
"6","true","70","2","Gradient","none","false","262","3.3200357194461185"
"6","true","70","2","Gradient","none","false","263","3.3246411750049973"
"3","true","70","2","Random","none","false","57","4608.8774770225855"
"1","true","70","2","Random","none","false","121","5062.063318115493"
"6","true","70","2","Gradient","none","false","264","3.328634973279979"
"4","true","70","2","Random","none","false","140","4587.177517319744"
"6","true","70","2","Gradient","none","false","265","3.3331949423598393"
