ISO,Year,Primary Outcome,Primary Outcome/GDP
TUN,2011,-0.973,-0.01509
TUN,2012,-2.352,-0.03343
TUN,2013,-4.163,-0.0554
TUN,2014,-1.143,-0.01413
TUN,2015,-2.8,-0.03306
TUN,2016,-3.606,-0.04016
TUN,2017,-3.461,-0.0361
TUN,2018,-2.017,-0.01899
TUN,2019,-1.239,-0.01078
TUN,2020,-8.022,-0.07211
TUN,2021,-7.154,-0.0585
TUR,1995,,
TUR,1996,,
TUR,1997,,
TUR,1998,,
TUR,1999,,
TUR,2000,6.394,0.03728
TUR,2001,11.347,0.04589
TUR,2002,8.187,0.02261
TUR,2003,19.57,0.04145
TUR,2004,26.876,0.04611
TUR,2005,29.48,0.04334
TUR,2006,32.766,0.04118
TUR,2007,23.383,0.02634
TUR,2008,14.708,0.01467
TUR,2009,-15.47,-0.01537
TUR,2010,0.67,0.00057
TUR,2011,25.356,0.01805
TUR,2012,10.484,0.00663
TUR,2013,14.842,0.00814
TUR,2014,11.018,0.00536
TUR,2015,13.701,0.00583
TUR,2016,-25.608,-0.00975
TUR,2017,-26.896,-0.00858
TUR,2018,-83.33,-0.02217
TUR,2019,-163.526,-0.03785
TUR,2020,-177.584,-0.03521
TUR,2021,-198.652,-0.03297
TKM,1995,,
TKM,1996,,
TKM,1997,,
TKM,1998,,
TKM,1999,,
TKM,2000,,
TKM,2001,,
TKM,2002,,
TKM,2003,,
TKM,2004,,
TKM,2005,,
TKM,2006,,
TKM,2007,,
TKM,2008,,
TKM,2009,,
TKM,2010,,
TKM,2011,,
TKM,2012,,
TKM,2013,,
TKM,2014,,
TKM,2015,,
TKM,2016,,
TKM,2017,,
TKM,2018,,
TKM,2019,,
TKM,2020,,
TKM,2021,,
TUV,1995,,
TUV,1996,,
TUV,1997,,
TUV,1998,,
TUV,1999,,
TUV,2000,,
TUV,2001,,
TUV,2002,,
TUV,2003,,
TUV,2004,,
TUV,2005,-0.004,-0.13881
TUV,2006,-0.012,-0.39522
TUV,2007,-0.008,-0.24932
TUV,2008,-0.007,-0.19231
TUV,2009,-0.006,-0.17664
TUV,2010,-0.01,-0.28797
TUV,2011,-0.005,-0.12423
TUV,2012,0.003,0.0793
TUV,2013,0.01,0.26893
TUV,2014,-0.002,-0.04108
TUV,2015,0.001,0.02072
TUV,2016,0.013,0.2363
TUV,2017,-0.001,-0.01588
TUV,2018,0.018,0.29432
TUV,2019,-0.006,-0.09223
TUV,2020,0.003,0.04687
TUV,2021,-0.004,-0.06096
UGA,1995,,
UGA,1996,,
UGA,1997,0.632,7e-05
UGA,1998,10.411,0.00102
UGA,1999,-47.393,-0.00416
UGA,2000,23.765,0.00186
UGA,2001,-12.35,-9e-04
UGA,2002,-153.122,-0.01011
UGA,2003,55.424,0.00323
UGA,2004,316.305,0.01625
UGA,2005,203.282,0.00916
UGA,2006,79.107,0.00307
UGA,2007,26.863,0.00089
UGA,2008,-425.756,-0.01104
UGA,2009,-410.167,-0.00838
UGA,2010,,-0.03943
UGA,2011,-918.998,-0.01325
UGA,2012,,-0.01371
UGA,2013,,-0.02125
UGA,2014,,-0.0153
UGA,2015,,-0.01093
UGA,2016,,-0.01508
UGA,2017,-772.376,-0.00677
UGA,2018,,-0.0124
UGA,2019,,-0.02696
UGA,2020,,-0.05316
UGA,2021,,-0.02732
UKR,1995,-1.832,-0.03249
UKR,1996,-1.327,-0.01574
UKR,1997,-3.5,-0.03625
UKR,1998,-0.434,-0.00409
UKR,1999,9.771,0.07243
UKR,2000,-0.312,-0.00177
UKR,2001,-2.106,-0.01035
UKR,2002,-1.198,-0.00531
UKR,2003,0.259,0.00097
UKR,2004,-11.994,-0.03483
UKR,2005,-6.718,-0.01525
UKR,2006,-3.987,-0.00733
UKR,2007,-10.554,-0.01459
UKR,2008,-25.05,-0.02625
UKR,2009,-46.562,-0.05104
UKR,2010,-44.7,-0.04141
UKR,2011,-10.3,-0.00792
UKR,2012,-33.5,-0.02385
UKR,2013,-34.2,-0.02334
UKR,2014,-18.293,-0.01153
UKR,2015,59.725,0.03003
UKR,2016,44.524,0.01867
UKR,2017,46.346,0.01554
UKR,2018,40.393,0.01134
UKR,2019,39.612,0.00997
UKR,2020,-129.574,-0.03168
UKR,2021,-76.576,-0.01663
ARE,1995,8.351,0.03575
ARE,1996,2.47,0.00948
ARE,1997,19.014,0.06797
ARE,1998,2.758,0.01023
ARE,1999,4.053,0.01332
ARE,2000,40.575,0.10634
ARE,2001,4.926,0.01298
ARE,2002,-4.879,-0.0121
ARE,2003,10.76,0.02356
ARE,2004,35.045,0.06455
ARE,2005,106.29,0.16024
ARE,2006,164.38,0.20151
ARE,2007,162.261,0.17131
ARE,2008,204.725,0.1767
ARE,2009,-55.402,-0.0595
ARE,2010,9.335,0.00877
ARE,2011,70.823,0.05499
ARE,2012,128.208,0.0932
ARE,2013,126.18,0.08807
ARE,2014,32.368,0.02186
ARE,2015,-41.445,-0.03151
ARE,2016,-34.984,-0.02668
ARE,2017,-21.872,-0.01544
ARE,2018,33.123,0.02136
ARE,2019,13.635,0.00882
ARE,2020,-89.473,-0.06877
ARE,2021,-9.735,-0.0066
GBR,1995,-25.346,-0.02981
GBR,1996,-14.179,-0.01563
GBR,1997,2.033,0.00214
GBR,1998,18.172,0.01822
GBR,1999,25.024,0.02407
GBR,2000,32.95,0.03007
GBR,2001,18.813,0.01653
GBR,2002,-6.684,-0.00563
GBR,2003,-22.239,-0.0177
GBR,2004,-21.848,-0.01658
GBR,2005,-22.422,-0.0161
GBR,2006,-17.908,-0.01218
GBR,2007,-16.084,-0.0104
GBR,2008,-57.405,-0.03612
GBR,2009,-134.04,-0.08656
GBR,2010,-108.949,-0.06784
GBR,2011,-79.257,-0.04774
GBR,2012,-91.059,-0.0532
GBR,2013,-74.126,-0.04164
GBR,2014,-69.463,-0.03729
GBR,2015,-59.043,-0.03076
GBR,2016,-33.831,-0.01696
GBR,2017,-12.97,-0.00627
GBR,2018,-12.167,-0.00568
GBR,2019,-20.544,-0.00926
GBR,2020,-260.631,-0.12334
GBR,2021,-239.269,-0.10644
USA,1995,,
USA,1996,,
USA,1997,,
USA,1998,,
USA,1999,,
USA,2000,,
USA,2001,188.07,0.01777
USA,2002,-186.902,-0.01709
USA,2003,-322.706,-0.02816
USA,2004,-287.916,-0.02357
USA,2005,-141.888,-0.01088
USA,2006,-10.551,-0.00076
USA,2007,-122.793,-0.0085
USA,2008,-676.626,-0.04599
USA,2009,,-0.11291
USA,2010,,-0.08993
USA,2011,,-0.07414
USA,2012,-943.85,-0.05827
USA,2013,-434.618,-0.02589
USA,2014,-365.213,-0.02084
USA,2015,-307.336,-0.01685
USA,2016,-441,-0.02353
USA,2017,-513.842,-0.02629
USA,2018,-661.255,-0.03208
USA,2019,-735.852,-0.03433
USA,2020,,-0.1361
USA,2021,,-0.13278
URY,1995,,
URY,1996,,
URY,1997,,
URY,1998,,
URY,1999,-3.392,-0.01148
URY,2000,-2.653,-0.00884
URY,2001,-1.941,-0.00642
URY,2002,1.308,0.00416
URY,2003,11.036,0.0299
URY,2004,15.876,0.0372
URY,2005,17.537,0.03798
URY,2006,17.415,0.03401
URY,2007,20.471,0.03429
URY,2008,9.589,0.01388
URY,2009,8.722,0.01124
URY,2010,15.87,0.01808
URY,2011,18.594,0.01848
URY,2012,-1.306,-0.00115
URY,2013,5.385,0.00421
URY,2014,-7.258,-0.00502
URY,2015,3.913,0.00247
URY,2016,-4.128,-0.00239
URY,2017,-2.275,-0.00123
URY,2018,11.059,0.00558
URY,2019,-10.914,-0.00503
URY,2020,-51.299,-0.02312
URY,2021,-18.708,-0.00777
UZB,1995,,
UZB,1996,,
UZB,1997,-21.576,-0.01867
UZB,1998,-44.261,-0.02642
UZB,1999,-64.823,-0.02574
UZB,2000,-131.103,-0.03404
UZB,2001,-178.112,-0.03057
UZB,2002,-562.015,-0.06377
UZB,2003,-569.905,-0.04897
UZB,2004,-543.099,-0.03744
UZB,2005,-664.844,-0.03529
UZB,2006,746.828,0.03041
UZB,2007,,0.03894
UZB,2008,,0.06419
UZB,2009,,0.01992
UZB,2010,,0.02768
UZB,2011,,0.0546
UZB,2012,,0.06151
UZB,2013,,0.02191
UZB,2014,,0.01928
UZB,2015,-814.236,-0.00387
UZB,2016,,0.00654
UZB,2017,,0.01054
UZB,2018,,0.01328
UZB,2019,,-0.00326
UZB,2020,,-0.03313
UZB,2021,,-0.03497
VUT,1995,-0.54,-0.0193
VUT,1996,-0.358,-0.01225
VUT,1997,-0.015,-0.00047
VUT,1998,-2.006,-0.05999
VUT,1999,0.071,0.00206
VUT,2000,-2.083,-0.05563
VUT,2001,-0.965,-0.02575
VUT,2002,-1.01,-0.02762
VUT,2003,-0.165,-0.0043
VUT,2004,0.704,0.01725
VUT,2005,1.151,0.02667
VUT,2006,0.574,0.01181
VUT,2007,0.471,0.00891
VUT,2008,0.322,0.00538
VUT,2009,-0.217,-0.00343
VUT,2010,-1.375,-0.02115
VUT,2011,-1.113,-0.01615
VUT,2012,-0.715,-0.01031
VUT,2013,0.379,0.00529
VUT,2014,-2.177,-0.02904
VUT,2015,-6.845,-0.08593
VUT,2016,-2.53,-0.02986
VUT,2017,-0.728,-0.00768
VUT,2018,8.684,0.08617
VUT,2019,5.952,0.05576
VUT,2020,-6.361,-0.06449
VUT,2021,-5.21,-0.05012
VEN,1995,,0.00343
VEN,1996,,0.12831
VEN,1997,,0.05585
VEN,1998,,-0.00608
VEN,1999,,0.04584
VEN,2000,,0.0753
VEN,2001,,-0.01195
VEN,2002,,0.03735
VEN,2003,,0.05383
VEN,2004,,0.06227
VEN,2005,,0.0707
VEN,2006,,0.00483
VEN,2007,,-0.01191
VEN,2008,,-0.02015
VEN,2009,-0.001,-0.07222
VEN,2010,,-0.03173
VEN,2011,-0.001,-0.06079
VEN,2012,-0.001,-0.0694
VEN,2013,-0.002,-0.08147
VEN,2014,-0.004,-0.11873
VEN,2015,-0.007,-0.09011
VEN,2016,-0.03,-0.10593
VEN,2017,-0.461,-0.2296
VEN,2018,-327.682,-0.30994
VEN,2019,,-0.09971
VEN,2020,,-0.04974
VEN,2021,,
VNM,1995,,
VNM,1996,,
VNM,1997,,
VNM,1998,,0.00348
VNM,1999,,-0.00788
VNM,2000,,-0.00979
VNM,2001,,-0.01458
VNM,2002,,-0.01071
VNM,2003,,-0.01738
VNM,2004,,0.0058
VNM,2005,,-0.00384
VNM,2006,,0.00791
VNM,2007,,-0.00939
VNM,2008,,0.00368
VNM,2009,,-0.03932
VNM,2010,,-0.01324
VNM,2011,,-6e-04
VNM,2012,,-0.04483
VNM,2013,,-0.04755
VNM,2014,,-0.03665
VNM,2015,,-0.03403
VNM,2016,,-0.01625
VNM,2017,,-0.00411
VNM,2018,,0.005
VNM,2019,,-0.01883
VNM,2020,,-0.04026
VNM,2021,,-0.03428
WBG,1995,,
WBG,1996,,
WBG,1997,,
WBG,1998,,
WBG,1999,,
WBG,2000,,
WBG,2001,,
WBG,2002,,
WBG,2003,,
WBG,2004,,
WBG,2005,,
WBG,2006,,
WBG,2007,,
WBG,2008,,
WBG,2009,,
WBG,2010,,
WBG,2011,,
WBG,2012,,
WBG,2013,,
WBG,2014,,
WBG,2015,,
WBG,2016,,
WBG,2017,,
WBG,2018,,
WBG,2019,,
WBG,2020,,
WBG,2021,,
YEM,1995,-22.457,-0.04333
YEM,1996,12.245,0.01651
YEM,1997,7.426,0.0084
YEM,1998,-40.739,-0.04742
YEM,1999,41.387,0.03478
YEM,2000,129.464,0.08308
YEM,2001,79.594,0.04789
YEM,2002,24.243,0.01291
YEM,2003,-52.802,-0.02444
YEM,2004,-1.202,-0.00047
YEM,2005,10.621,0.00331
YEM,2006,131.53,0.03498
YEM,2007,-212.11,-0.04923
YEM,2008,-114.948,-0.02138
YEM,2009,-393.382,-0.07717
YEM,2010,-112.727,-0.01661
YEM,2011,-12.125,-0.00173
YEM,2012,-66.221,-0.00873
YEM,2013,-126.332,-0.01455
YEM,2014,139.873,0.01506
YEM,2015,-251.81,-0.0257
YEM,2016,-282.424,-0.03177
YEM,2017,-467.407,-0.04671
YEM,2018,-900.364,-0.07776
YEM,2019,-623.258,-0.04944
YEM,2020,,-0.09006
YEM,2021,,-0.05538
ZMB,1995,,
ZMB,1996,,
ZMB,1997,,
ZMB,1998,,
ZMB,1999,,
ZMB,2000,0.437,0.03901
ZMB,2001,-0.54,-0.03656
ZMB,2002,-0.17,-0.00922
ZMB,2003,-0.441,-0.01899
ZMB,2004,0.152,0.00511
ZMB,2005,-0.018,-0.00047
ZMB,2006,8.523,0.18543
ZMB,2007,0.192,0.00342
ZMB,2008,0.502,0.00748
ZMB,2009,-0.559,-0.00722
ZMB,2010,-0.994,-0.01023
ZMB,2011,-0.951,-0.00834
ZMB,2012,-1.981,-0.01509
ZMB,2013,-7.163,-0.04733
ZMB,2014,-5.976,-0.03577
ZMB,2015,-12.268,-0.0669
ZMB,2016,-5.724,-0.02649
ZMB,2017,-8.857,-0.03597
ZMB,2018,-10.237,-0.0372
ZMB,2019,-8.707,-0.02898
ZMB,2020,-28.145,-0.08286
ZMB,2021,-26.835,-0.06182
ZWE,1995,,
ZWE,1996,,
ZWE,1997,,
ZWE,1998,,
ZWE,1999,,
ZWE,2000,,
ZWE,2001,,
ZWE,2002,,
ZWE,2003,,
ZWE,2004,,
ZWE,2005,-0.249,-0.02749
ZWE,2006,0.005,0.00066
ZWE,2007,-0.075,-0.00961
ZWE,2008,0.017,0.00253
ZWE,2009,-0.013,-0.0013
ZWE,2010,0.133,0.01106
ZWE,2011,-0.317,-0.02249
ZWE,2012,0.044,0.00257
ZWE,2013,-0.136,-0.00715
ZWE,2014,-0.08,-0.00412
ZWE,2015,-0.183,-0.00917
ZWE,2016,-1.234,-0.05929
ZWE,2017,-2.066,-0.07531
ZWE,2018,-1.638,-0.03809
ZWE,2019,-1.63,-0.01005
ZWE,2020,15.842,0.01453
ZWE,2021,-13.232,-0.00572
