ISO,Year,Overall Score,Rule of Law,Government Size,Regulatory Efficiency,Open Markets
GNQ,2018,42,24.5333333333333,49.9,52.3666666666667,41.2666666666667
GNQ,2019,41,21.2,51.7666666666667,51.3333333333333,39.6
GNQ,2020,48.3,24.2333333333333,79.5666666666667,49.9333333333333,39.6
GNQ,2021,49.2,20.0666666666667,87.1,50.0666666666667,39.6
GRC,1995,61.2,,,,59.2666666666667
GRC,1996,60.5,,,,59.2666666666667
GRC,1997,59.6,,,,59.2666666666667
GRC,1998,60.6,,,,59.2666666666667
GRC,1999,61,,,,59.2666666666667
GRC,2000,61,,,,59.2666666666667
GRC,2001,63.4,,,,66
GRC,2002,59.1,,,,59.8666666666667
GRC,2003,58.8,,,,60.4666666666667
GRC,2004,59.1,,,,59.9333333333333
GRC,2005,59,,,68.0666666666667,60.0666666666667
GRC,2006,60.1,,,70.1666666666667,60.8
GRC,2007,58.7,,,68.7,57.2
GRC,2008,60.6,,,69.2333333333333,60.3333333333333
GRC,2009,60.8,,,72.9,60.2666666666667
GRC,2010,62.7,,,70.0333333333333,67.5
GRC,2011,60.3,,,70.6666666666667,67.5333333333333
GRC,2012,55.4,,,61.8333333333333,67.3666666666667
GRC,2013,55.4,,,64.2,65.6
GRC,2014,55.7,,,68.6666666666667,64.2666666666667
GRC,2015,54,,,67.5666666666667,64.3333333333333
GRC,2016,53.2,,,67.2333333333333,61
GRC,2017,55,49.9666666666667,41.5333333333333,67.8333333333333,60.6666666666667
GRC,2018,57.3,49.7333333333333,50.6,69.9333333333333,58.9666666666667
GRC,2019,57.7,46.5333333333333,53.8,68.5666666666667,62
GRC,2020,59.9,52.2666666666667,56.8333333333333,68.3666666666667,62.1333333333333
GRC,2021,60.9,54.2,58.0333333333333,68.5333333333333,63
GTM,1995,62,,,,50.8
GTM,1996,63.7,,,,56.3333333333333
GTM,1997,65.7,,,,62.3333333333333
GTM,1998,65.8,,,,63
GTM,1999,66.2,,,,63
GTM,2000,64.3,,,,63.9333333333333
GTM,2001,65.1,,,,64.2
GTM,2002,62.3,,,,64.5333333333333
GTM,2003,62.3,,,,64.4666666666667
GTM,2004,59.6,,,,57.9333333333333
GTM,2005,59.5,,,64.9,57.8
GTM,2006,59.1,,,63.2333333333333,58.4
GTM,2007,60.5,,,61.1666666666667,63.4
GTM,2008,59.8,,,62.5,59.4666666666667
GTM,2009,59.4,,,61.5666666666667,59.4666666666667
GTM,2010,61,,,59,64.6666666666667
GTM,2011,61.9,,,60.6333333333333,64.8666666666667
GTM,2012,60.9,,,59.7666666666667,64.8666666666667
GTM,2013,60,,,58.3333333333333,65.0666666666667
GTM,2014,61.2,,,61.4666666666667,66.8
GTM,2015,60.4,,,60.7,66.5333333333333
GTM,2016,61.8,,,63.7666666666667,67.1333333333334
GTM,2017,63,33.4333333333333,89.1666666666667,62.1,67.3333333333333
GTM,2018,63.4,33.6,89.9333333333333,61.0666666666667,69.0666666666667
GTM,2019,62.6,33,90.3333333333333,59.7666666666667,67.4
GTM,2020,64,35.7666666666667,90.1666666666667,62.8,67.4
GTM,2021,64,35.3,92.9,62.5666666666667,65.2
GUY,1995,45.7,,,,48.6666666666667
GUY,1996,50.1,,,,50.3333333333333
GUY,1997,53.2,,,,49.9333333333333
GUY,1998,52.7,,,,50.3333333333333
GUY,1999,53.3,,,,50.3333333333333
GUY,2000,52.4,,,,50.3333333333333
GUY,2001,53.3,,,,50.3333333333333
GUY,2002,54.3,,,,55.6
GUY,2003,50.3,,,,55.6
GUY,2004,53,,,,61.7333333333333
GUY,2005,56.5,,,65.8666666666667,61.2666666666667
GUY,2006,56.6,,,66.8333333333333,61.2666666666667
GUY,2007,53.7,,,64.5333333333333,59
GUY,2008,48.8,,,64.5333333333333,48.6
GUY,2009,48.4,,,65.2333333333333,50.8666666666667
GUY,2010,48.4,,,66.5333333333333,47.1
GUY,2011,49.4,,,67.6333333333333,47.1
GUY,2012,51.3,,,69.4,43.8333333333333
GUY,2013,53.8,,,72.5333333333333,45.4
GUY,2014,55.7,,,71.6666666666667,49
GUY,2015,55.5,,,72.2333333333333,49
GUY,2016,55.4,,,70.3666666666667,46.9333333333333
GUY,2017,58.5,35.2333333333333,73.9,71.3,53.5666666666667
GUY,2018,58.7,39.8,71,70.0333333333333,53.8333333333333
GUY,2019,56.8,39.2666666666667,71.3333333333333,66.0666666666667,50.6
GUY,2020,56.2,43.4333333333333,63,67.8333333333333,50.6
GUY,2021,57.4,41.2666666666667,70.5666666666667,67.2,50.6
HKG,1995,88.6,,,,83.3333333333333
HKG,1996,90.5,,,,90
HKG,1997,88.6,,,,90
HKG,1998,88,,,,90
HKG,1999,88.5,,,,90
HKG,2000,89.5,,,,90
HKG,2001,89.9,,,,90
HKG,2002,89.4,,,,90
HKG,2003,89.8,,,,90
HKG,2004,90,,,,90
HKG,2005,89.5,,,90.5333333333333,90
HKG,2006,88.6,,,88.3333333333333,90
HKG,2007,89.9,,,88.7666666666667,91.6666666666667
HKG,2008,89.7,,,87.5666666666667,91.6666666666667
HKG,2009,90,,,88.4,91.6666666666667
HKG,2010,89.7,,,89.7333333333333,90
HKG,2011,89.7,,,90.6666666666667,90
HKG,2012,89.9,,,90.4,90
HKG,2013,89.3,,,89.0666666666667,90
HKG,2014,90.1,,,92.1333333333333,90
HKG,2015,89.6,,,92.5666666666667,90
HKG,2016,88.6,,,89.4,90
HKG,2017,89.8,86,94.3333333333333,88.9666666666667,90
HKG,2018,90.2,86.5333333333333,94.4333333333333,90,90
HKG,2019,90.2,84.1333333333333,94.4666666666667,90.6666666666667,91.6666666666667
HKG,2020,89.1,85.0333333333333,94.4,88.6666666666667,88.3333333333333
HND,1995,57,,,,53.6666666666667
HND,1996,56.6,,,,54.3333333333333
HND,1997,56,,,,54.3333333333333
HND,1998,56.2,,,,54.3333333333333
HND,1999,56.7,,,,54.3333333333333
HND,2000,57.6,,,,54.3333333333333
HND,2001,57,,,,57.9333333333333
HND,2002,58.7,,,,56.6
HND,2003,60.4,,,,56.1333333333333
HND,2004,55.3,,,,50
HND,2005,55.3,,,57.3,56.8
HND,2006,57.4,,,57.1333333333333,63.1333333333333
HND,2007,59.1,,,57.2,66.4
HND,2008,58.9,,,59.6666666666667,62.6666666666667
HND,2009,58.7,,,59.6,62.6666666666667
HND,2010,58.3,,,54.9333333333333,67.9
HND,2011,58.6,,,55,65.6666666666667
HND,2012,58.8,,,54.9,67.3666666666667
HND,2013,58.4,,,53.9,67.3666666666667
HND,2014,57.1,,,52.3333333333333,65.1333333333334
HND,2015,57.4,,,52.2,65.8666666666667
HND,2016,57.7,,,54.6,66.1333333333333
HND,2017,58.8,38.4666666666667,74.0333333333333,55.1333333333333,67.8
HND,2018,60.6,35.6666666666667,82.2666666666667,54.7333333333333,69.8
HND,2019,60.2,33.2333333333333,85.6333333333333,53.9666666666667,68.1333333333333
HND,2020,61.1,37.1333333333333,85.7333333333333,53.4666666666667,68.1333333333333
HND,2021,59.8,36.8666666666667,86.0666666666667,50.8333333333333,65.6
HRV,1995,,,,,
HRV,1996,48,,,,56.3333333333333
HRV,1997,46.7,,,,53.6
HRV,1998,51.7,,,,53.6
HRV,1999,53.1,,,,54.6
HRV,2000,53.6,,,,55.6666666666667
HRV,2001,50.7,,,,57.2
HRV,2002,51.1,,,,56.2666666666667
HRV,2003,53.3,,,,57.6
HRV,2004,53.1,,,,61.8
HRV,2005,51.9,,,60.2333333333333,61.8
HRV,2006,53.6,,,60.1,66.1333333333333
HRV,2007,53.4,,,59.3333333333333,65.9333333333333
HRV,2008,54.1,,,60.9333333333333,65.8666666666667
HRV,2009,55.1,,,60.7666666666667,65.8666666666667
HRV,2010,59.2,,,59.3666666666667,70.9333333333333
HRV,2011,61.1,,,62.6,72.5333333333333
HRV,2012,60.9,,,63.0666666666667,72.5
HRV,2013,61.3,,,62.1666666666667,74.1666666666667
HRV,2014,60.4,,,60,75.8
HRV,2015,61.5,,,59.5333333333333,75.7333333333333
HRV,2016,59.1,,,60.4666666666667,74.1333333333333
HRV,2017,59.4,55.2333333333333,47.6,60.6,74.1333333333333
HRV,2018,61,54.3,55.2333333333333,60.3333333333333,74.1333333333333
HRV,2019,61.4,49.1666666666667,61.7333333333333,61.0666666666667,73.6666666666667
HRV,2020,62.2,53.5,63.2333333333333,58.4,73.8
HRV,2021,63.6,53.6333333333333,68.1333333333333,59.5,73
HTI,1995,43,,,,33.3333333333333
HTI,1996,41,,,,28.3333333333333
HTI,1997,45.8,,,,41.6666666666667
HTI,1998,45.7,,,,40.6
HTI,1999,45.9,,,,40.6
HTI,2000,45.7,,,,40.6
HTI,2001,47.1,,,,41.6666666666667
HTI,2002,47.9,,,,42.9333333333333
HTI,2003,50.6,,,,51.0666666666667
HTI,2004,51.2,,,,48.3333333333333
HTI,2005,48.4,,,52.4333333333333,42.3333333333333
HTI,2006,49.2,,,52.3333333333333,46.4
HTI,2007,51.4,,,54.4666666666667,49.7333333333333
HTI,2008,49,,,54.5666666666667,42.3333333333333
HTI,2009,50.5,,,55.9666666666667,46.4666666666667
HTI,2010,50.8,,,57.4333333333333,46.3666666666667
HTI,2011,52.1,,,62.5333333333333,44.9333333333333
HTI,2012,50.7,,,58.2333333333333,44.9333333333333
HTI,2013,48.1,,,57.0666666666667,44.9333333333333
HTI,2014,48.9,,,58.4666666666667,46.8
HTI,2015,51.3,,,60.1,49.2
HTI,2016,51.3,,,61.7,47.3333333333333
HTI,2017,49.6,18.9333333333333,71.0333333333333,61.7666666666667,46.8666666666667
HTI,2018,55.8,30.7333333333333,83.1,60.4333333333333,48.9666666666667
HTI,2019,52.7,18.6666666666667,88.0333333333333,55.1,49
HTI,2020,52.3,20.6666666666667,88.6333333333334,52.4666666666667,47.3333333333333
HTI,2021,50.8,16.5666666666667,88.1333333333333,51.6,46.8
HUN,1995,55.2,,,,60.3333333333333
HUN,1996,56.8,,,,66.3333333333333
HUN,1997,55.3,,,,66.3333333333333
HUN,1998,56.9,,,,67
HUN,1999,59.6,,,,67.7333333333333
HUN,2000,64.4,,,,72.2
HUN,2001,65.6,,,,72.6
HUN,2002,64.5,,,,73.3333333333333
HUN,2003,63,,,,72
HUN,2004,62.7,,,,72
HUN,2005,63.5,,,71.2666666666667,70
HUN,2006,65,,,71.5333333333333,74.1333333333333
HUN,2007,64.8,,,71.8333333333333,72.2
HUN,2008,67.6,,,73.9666666666667,78.6666666666667
HUN,2009,66.8,,,73.2,78.6
HUN,2010,66.1,,,72.8333333333333,77.5
HUN,2011,66.6,,,73.3666666666667,77.5333333333333
HUN,2012,67.1,,,74.5,75.7
HUN,2013,67.3,,,73.5333333333333,77.2666666666667
HUN,2014,67,,,73.5333333333333,77.6
HUN,2015,66.8,,,73.8,77.6666666666667
HUN,2016,66,,,74.2333333333333,77.6666666666667
HUN,2017,65.8,51.1333333333333,61.3,73.3666666666667,77.3333333333333
HUN,2018,66.7,50.3666666666667,63.4666666666667,74.0333333333333,78.9666666666667
HUN,2019,65,47.1333333333333,65.1,69.2,78.6666666666667
HUN,2020,66.4,52.6666666666667,66,68.2333333333333,78.8
HUN,2021,67.2,55.5666666666667,67.3,67.8333333333333,78
IDN,1995,54.9,,,,48.3333333333333
IDN,1996,61,,,,64.3333333333333
IDN,1997,62,,,,64.3333333333333
IDN,1998,63.4,,,,64.3333333333333
IDN,1999,61.5,,,,57.6666666666667
IDN,2000,55.2,,,,55.3333333333333
IDN,2001,52.5,,,,49.0666666666667
IDN,2002,54.8,,,,50.8666666666667
IDN,2003,55.8,,,,51.5333333333333
IDN,2004,52.1,,,,44.7333333333333
IDN,2005,52.9,,,58.6,45.7333333333333
IDN,2006,51.9,,,57.0666666666667,44.8666666666667
IDN,2007,53.2,,,56.4,48
IDN,2008,53.2,,,55.8666666666667,47.6666666666667
IDN,2009,53.4,,,56.4,48.8
IDN,2010,55.5,,,58.2333333333333,50.9666666666667
IDN,2011,56,,,60.3333333333333,49.6
IDN,2012,56.4,,,60.6333333333333,49.6333333333333
IDN,2013,56.9,,,58.8333333333333,53.3333333333333
IDN,2014,58.5,,,59.6666666666667,58.2666666666667
IDN,2015,58.1,,,57.6333333333333,58.2666666666667
IDN,2016,59.4,,,59.2,60.1333333333333
IDN,2017,61.9,44.1,87.8666666666667,57.3333333333333,58.5
IDN,2018,64.2,45.7666666666667,87.9333333333334,63.0666666666667,60.1666666666667
IDN,2019,65.8,48.4,87.7333333333333,65.3333333333333,61.6
IDN,2020,67.2,51.0666666666667,88.4333333333333,65.8666666666667,63.6
IDN,2021,66.9,49.1333333333333,88.7333333333333,66.5,63.0666666666667
IND,1995,45.1,,,,26.6666666666667
IND,1996,47.4,,,,31.3333333333333
IND,1997,49.7,,,,31.0666666666667
IND,1998,49.7,,,,31.0666666666667
IND,1999,50.2,,,,28
IND,2000,47.4,,,,26.5333333333333
IND,2001,49,,,,28.5333333333333
IND,2002,51.2,,,,33.9333333333333
IND,2003,51.2,,,,34.3333333333333
IND,2004,51.5,,,,34.5333333333333
IND,2005,54.2,,,64.7,39.3333333333333
IND,2006,52.2,,,63.1666666666667,34.6666666666667
IND,2007,53.9,,,63.7333333333333,40.4
IND,2008,54.1,,,62.5666666666667,40.3333333333333
IND,2009,54.4,,,62,40.3333333333333
IND,2010,53.8,,,53.8333333333333,47.6333333333333
IND,2011,54.6,,,56.4,46.4
IND,2012,54.6,,,57.5333333333333,46.3666666666667
IND,2013,55.2,,,58.7333333333333,46.2
IND,2014,55.7,,,59.0666666666667,46.8666666666667
IND,2015,54.6,,,52.4333333333333,46.5333333333333
IND,2016,56.2,,,56.0666666666667,48.6666666666667
IND,2017,52.6,48.0333333333333,55.2,56.4666666666667,50.8666666666667
IND,2018,54.5,52.3,56.7666666666667,58.0333333333333,50.8
IND,2019,55.2,55.5666666666667,57.1333333333333,57.1,50.8
IND,2020,56.5,58.1,56.8,59.9333333333333,51.1333333333333
IND,2021,56.5,54.4,58.4,63.3666666666667,49.8
IRL,1995,68.5,,,,72.6
IRL,1996,68.5,,,,72.6
IRL,1997,72.6,,,,72.6
IRL,1998,73.7,,,,72.6
IRL,1999,74.6,,,,72.6
IRL,2000,76.1,,,,72.6666666666667
IRL,2001,81.2,,,,86
IRL,2002,80.5,,,,86.5333333333333
IRL,2003,80.9,,,,87.1333333333334
IRL,2004,80.3,,,,86.6
IRL,2005,80.8,,,81.9,86.7333333333333
IRL,2006,82.2,,,85.9,87.4666666666667
IRL,2007,82.6,,,86,88.8666666666667
IRL,2008,82.5,,,86.3333333333333,88.6666666666667
IRL,2009,82.2,,,85.6666666666667,88.6
IRL,2010,81.3,,,83.6,87.5
IRL,2011,78.7,,,83.4,82.5333333333333
IRL,2012,76.9,,,82.6333333333333,82.3666666666667
IRL,2013,75.7,,,80.9333333333333,82.2666666666667
IRL,2014,76.2,,,81.5333333333333,82.6
IRL,2015,76.6,,,80.7333333333333,82.6666666666667
IRL,2016,77.3,,,79.0666666666667,82.6666666666667
IRL,2017,76.7,80.8,63.3666666666667,80.5,82.3333333333333
IRL,2018,80.4,81.9,75.5,81.8666666666667,82.3
IRL,2019,80.5,77.4,80.9,81.8,82
IRL,2020,80.9,77.9333333333333,82.2,81.3,82.1333333333334
IRL,2021,81.4,80.1333333333333,83.6,80.6666666666667,81.3333333333333
IRN,1995,,,,,
IRN,1996,36.1,,,,21.6666666666667
IRN,1997,34.5,,,,21.6666666666667
IRN,1998,36,,,,25
IRN,1999,36.8,,,,25.3333333333333
IRN,2000,36.1,,,,23.8
IRN,2001,35.9,,,,27.3333333333333
IRN,2002,36.4,,,,29.0666666666667
IRN,2003,43.2,,,,37.6
IRN,2004,42.8,,,,39.6
IRN,2005,50.5,,,58.8333333333333,39.6
IRN,2006,45,,,56.4,25.1333333333333
IRN,2007,45,,,56.6333333333333,25.1333333333333
IRN,2008,45,,,56.7333333333333,25.8
IRN,2009,44.6,,,57.7,25.8
IRN,2010,43.4,,,59.9,20.0666666666667
IRN,2011,42.1,,,60.2666666666667,18.2666666666667
IRN,2012,42.3,,,59.4333333333333,18.5666666666667
IRN,2013,43.2,,,59.4333333333333,18.5666666666667
IRN,2014,40.3,,,50.4333333333333,17.1333333333333
IRN,2015,41.8,,,52.3333333333333,17.1333333333333
IRN,2016,43.5,,,52.9666666666667,21.5333333333333
IRN,2017,50.5,32.6666666666667,89.5666666666667,58.2666666666667,21.5
IRN,2018,50.9,33.4666666666667,87.9333333333334,60.7666666666667,21.5
IRN,2019,51.1,36.6,86.7333333333333,57.6666666666667,23.2
IRN,2020,49.2,35.8333333333333,85.5666666666667,52.3333333333333,23.2
IRN,2021,47.2,31.2,84.5666666666667,49.7666666666667,23.0666666666667
IRQ,1995,,,,,
IRQ,1996,17.2,,,,20
IRQ,1997,17.2,,,,20
IRQ,1998,17.2,,,,20
IRQ,1999,17.2,,,,20
IRQ,2000,17.2,,,,20
IRQ,2001,17.2,,,,20
IRQ,2002,15.6,,,,20
IRQ,2003,,,,,
IRQ,2004,,,,,
IRQ,2005,,,,,
IRQ,2006,,,,,
IRQ,2007,,,,,
IRQ,2008,,,,,
IRQ,2009,,,,,
IRQ,2010,,,,,
IRQ,2011,,,,,
IRQ,2012,,,,,
IRQ,2013,,,,,
IRQ,2014,,,,66.7666666666667,
IRQ,2015,,,,68.5666666666667,
IRQ,2016,,,,68.9,
IRQ,2017,,24.1,,68.7,
IRQ,2018,,23.8333333333333,,69.3666666666667,
IRQ,2019,,23.2,,62.9666666666667,
IRQ,2020,,25.3,,57.9333333333333,
IRQ,2021,,25.9333333333333,,58.1,
ISL,1995,,,,,
ISL,1996,,,,,
ISL,1997,70.5,,,,66.9333333333333
ISL,1998,71.2,,,,67.0666666666667
ISL,1999,71.4,,,,67.2666666666667
ISL,2000,74,,,,67.4666666666667
ISL,2001,73.4,,,,67.4666666666667
ISL,2002,73.1,,,,67.4
ISL,2003,73.5,,,,65.9333333333333
ISL,2004,72.1,,,,66.0666666666667
ISL,2005,76.6,,,79.4,79.4
ISL,2006,75.8,,,83.1,72.7333333333333
ISL,2007,76,,,81.3333333333334,71.3333333333333
ISL,2008,75.8,,,79.0666666666667,71.6666666666667
ISL,2009,75.9,,,76.2666666666667,76
ISL,2010,73.7,,,74.5666666666667,70.9666666666667
ISL,2011,68.2,,,74,71.0666666666667
ISL,2012,70.9,,,75.1333333333333,71.0666666666667
ISL,2013,72.1,,,75.4,70.9333333333333
ISL,2014,72.4,,,75.4333333333333,72.6333333333334
ISL,2015,72,,,76.5666666666667,72.6666666666667
ISL,2016,73.3,,,77.0666666666667,72.6
ISL,2017,74.4,76,67.5333333333333,78,76
ISL,2018,77,78.8666666666667,70.2,77.6666666666667,81.1666666666667
ISL,2019,77.1,78.3333333333333,71.1333333333333,78.0666666666667,80.6666666666667
ISL,2020,77.1,80.3666666666667,71.1,76.1666666666667,80.6
ISL,2021,77.4,83.4,72.0666666666667,75,78.9333333333333
ISR,1995,61.5,,,,73.4666666666667
ISR,1996,62,,,,73.6666666666667
ISR,1997,62.7,,,,73.6666666666667
ISR,1998,68,,,,73.6666666666667
ISR,1999,68.3,,,,74.3333333333333
ISR,2000,65.5,,,,74.3333333333333
ISR,2001,66.1,,,,74.3333333333333
ISR,2002,66.9,,,,74.3333333333333
ISR,2003,62.7,,,,65.6666666666667
ISR,2004,61.4,,,,65.6666666666667
ISR,2005,62.6,,,73.4666666666667,65.6666666666667
ISR,2006,64.4,,,75.3,67
ISR,2007,64.8,,,72.8,68.4
ISR,2008,66.3,,,72.1333333333333,75.5333333333333
ISR,2009,67.6,,,72.1333333333334,78.6666666666667
ISR,2010,67.7,,,70,80.9333333333333
ISR,2011,68.5,,,69.6,79.2666666666667
ISR,2012,67.8,,,69.5,77.8666666666667
ISR,2013,66.9,,,69.4666666666667,77.6666666666667
ISR,2014,68.4,,,72.2666666666667,77.6333333333334
ISR,2015,70.5,,,73.7,79.5333333333333
ISR,2016,70.7,,,73.1333333333333,81.0666666666667
ISR,2017,69.7,67.1666666666667,61.1,73.0333333333333,77.6666666666667
ISR,2018,72.2,74.1666666666667,63.9,74.0666666666667,76.8333333333333
ISR,2019,72.8,73.7666666666667,66.5333333333333,74.2333333333333,76.4666666666667
ISR,2020,74,77.1,67.9,73.8333333333334,77.0666666666667
ISR,2021,73.8,80.0666666666667,64.3333333333333,74.4666666666667,76.4
ITA,1995,61.2,,,,65.9333333333333
ITA,1996,60.8,,,,65.9333333333333
ITA,1997,58.1,,,,72.6
ITA,1998,59.1,,,,72.6
ITA,1999,61.6,,,,72.6
ITA,2000,61.9,,,,72.6
ITA,2001,63,,,,72.6666666666667
ITA,2002,63.6,,,,73.2
ITA,2003,64.3,,,,73.8
ITA,2004,64.2,,,,73.2666666666667
ITA,2005,64.9,,,76.4,73.4
ITA,2006,62,,,79.4,67.4666666666667
ITA,2007,62.8,,,77.3,70.5333333333333
ITA,2008,62.6,,,77.3666666666667,70.3333333333333
ITA,2009,61.4,,,73.6,70.2666666666667
ITA,2010,62.7,,,71.7,74.1666666666667
ITA,2011,60.3,,,67.9333333333333,74.2
ITA,2012,58.8,,,67.4666666666667,74.0333333333333
ITA,2013,60.6,,,69.7,75.6
ITA,2014,60.9,,,68.9666666666667,77.6
ITA,2015,61.7,,,69.5,77.6666666666667
ITA,2016,61.2,,,69.2666666666667,77.6666666666667
ITA,2017,62.5,58.2333333333333,48.0333333333333,69.8666666666667,74
ITA,2018,62.5,57.4,49.1666666666667,69.6,73.9666666666667
ITA,2019,62.2,55.0666666666667,51.1333333333333,68.9333333333333,73.6666666666667
ITA,2020,63.8,62.9666666666667,51.8666666666667,68.1666666666667,72.1333333333334
ITA,2021,64.9,67.2333333333333,53.3333333333333,67.6,71.3333333333333
JAM,1995,64.4,,,,68.3333333333333
JAM,1996,66.7,,,,68.3333333333333
JAM,1997,67.7,,,,69
JAM,1998,67.1,,,,69
JAM,1999,64.7,,,,62.3333333333333
JAM,2000,65.5,,,,62.3333333333333
JAM,2001,63.7,,,,58.8
JAM,2002,61.7,,,,62.2666666666667
JAM,2003,67,,,,75.2666666666667
JAM,2004,66.7,,,,74.8
JAM,2005,67,,,71.4,76.4666666666667
JAM,2006,66.4,,,74.5666666666667,75.1333333333334
JAM,2007,65.5,,,73.8333333333333,70.1333333333334
JAM,2008,65.7,,,75,70.1333333333334
JAM,2009,65.2,,,76.8666666666667,66.8666666666667
JAM,2010,65.5,,,75.1333333333334,72.4
JAM,2011,65.7,,,76.3333333333333,72.4
JAM,2012,65.1,,,75.5666666666667,72.3666666666667
JAM,2013,66.8,,,76.5666666666667,73.3333333333333
JAM,2014,66.7,,,79.1666666666667,70.0333333333333
JAM,2015,67.7,,,77.9333333333333,70
JAM,2016,67.5,,,77.1666666666667,68.4666666666667
JAM,2017,69.5,52.5666666666667,79.4666666666667,77.3666666666667,68.4333333333333
JAM,2018,69.1,52.3,78.9,78.4,66.9333333333333
JAM,2019,68.6,51.6333333333333,78.7333333333333,78.0666666666667,66.1333333333333
JAM,2020,68.5,53.1333333333333,78.3333333333333,76.4666666666667,66.1333333333333
JAM,2021,69,54.4666666666667,79.0666666666667,76.1666666666667,66.4
JOR,1995,62.7,,,,66.4
JOR,1996,60.8,,,,66.4
JOR,1997,63.6,,,,64.3333333333333
JOR,1998,66.8,,,,65.4
JOR,1999,67.4,,,,65.4
JOR,2000,67.5,,,,66.8666666666667
JOR,2001,68.3,,,,68.6
JOR,2002,66.2,,,,67.1333333333333
JOR,2003,65.3,,,,62.4
JOR,2004,66.1,,,,66
JOR,2005,66.7,,,75.2333333333333,67.4666666666667
JOR,2006,63.7,,,71.7333333333333,60.7333333333333
JOR,2007,64.5,,,71,61.4
JOR,2008,64.1,,,70.4333333333333,61.6
JOR,2009,65.4,,,74.4333333333333,62.9333333333333
JOR,2010,66.1,,,71,67.9333333333333
JOR,2011,68.9,,,73.8,69.6
JOR,2012,69.9,,,75.4666666666667,69.8666666666667
JOR,2013,70.4,,,75.5666666666667,69.8666666666667
JOR,2014,69.2,,,72.0666666666667,69.8666666666667
JOR,2015,69.3,,,71.3666666666667,69.8666666666667
JOR,2016,68.3,,,72.1333333333334,67.8
JOR,2017,66.7,53.1333333333333,73.3666666666667,69.5666666666667,70.6666666666667
JOR,2018,64.9,55.6,63.1666666666667,70.2,70.6666666666667
JOR,2019,66.5,53.7666666666667,75.1333333333334,66.5,70.4666666666667
JOR,2020,66,56.3333333333333,73.7333333333333,63.4,70.4
JOR,2021,64.6,59.1666666666667,67.8333333333333,64.5666666666667,67
JPN,1995,75,,,,67.3333333333333
JPN,1996,72.6,,,,60.6666666666667
JPN,1997,70.3,,,,60.3333333333333
JPN,1998,70.2,,,,59.6666666666667
JPN,1999,69.1,,,,59.6666666666667
JPN,2000,70.7,,,,60.3333333333333
JPN,2001,70.9,,,,60.2
JPN,2002,66.7,,,,60.1333333333333
JPN,2003,67.6,,,,60.3333333333333
JPN,2004,64.3,,,,53.6
JPN,2005,67.3,,,81.3,53.5333333333333
JPN,2006,73.3,,,88.0333333333333,66.7333333333333
JPN,2007,72.7,,,88.3666666666667,63.4
JPN,2008,73,,,89.1666666666667,63.3333333333333
JPN,2009,72.8,,,87.3,64
JPN,2010,72.9,,,85.2333333333333,64.1333333333333
JPN,2011,72.8,,,84.2666666666667,64.2
JPN,2012,71.6,,,84.0333333333333,63.9333333333333
JPN,2013,71.8,,,84.0666666666667,63.9333333333333
JPN,2014,72.4,,,82.4333333333333,67.4666666666667
JPN,2015,73.3,,,87,67.5333333333333
JPN,2016,73.1,,,82.5333333333333,70.8666666666667
JPN,2017,69.6,83.1,43.4333333333333,80.9333333333333,70.8666666666667
JPN,2018,72.3,79.4666666666667,56.9333333333333,82.1,70.7666666666667
JPN,2019,72.1,76.8666666666667,59.6333333333333,81.8,70
JPN,2020,73.3,79.5,62.0333333333333,81.5,70
JPN,2021,74.1,81.7666666666667,64.3666666666667,83.3333333333333,66.8
KAZ,1995,,,,,
KAZ,1996,,,,,
KAZ,1997,,,,,
KAZ,1998,41.7,,,,40.3333333333333
KAZ,1999,47.3,,,,40.3333333333333
KAZ,2000,50.4,,,,42.3333333333333
KAZ,2001,51.8,,,,41.6666666666667
KAZ,2002,52.4,,,,41.6666666666667
KAZ,2003,52.3,,,,41.6666666666667
KAZ,2004,49.7,,,,35
KAZ,2005,53.9,,,70.5,35
KAZ,2006,60.2,,,71.6333333333333,56.4
KAZ,2007,59.6,,,71.9,53.0666666666667
KAZ,2008,61.1,,,71.4,58.7333333333333
KAZ,2009,60.1,,,69.4666666666667,58.7333333333333
KAZ,2010,61,,,74.0666666666667,55.3
KAZ,2011,62.1,,,77.5333333333333,53.6333333333333
KAZ,2012,63.6,,,77.8,53.2
KAZ,2013,63,,,77.4666666666667,52.7333333333333
KAZ,2014,63.7,,,78.5,56.0666666666667
KAZ,2015,63.3,,,78.4333333333333,56.3333333333333
KAZ,2016,63.6,,,76.3333333333333,55.8
KAZ,2017,69,50.2,92.6333333333333,76.9666666666667,56.1666666666667
KAZ,2018,69.1,52.9,88.4,76.4333333333333,58.5333333333333
KAZ,2019,65.4,51.9,72.7,77,60
KAZ,2020,69.6,54.7666666666667,87.3,76.2333333333333,60.0666666666667
KAZ,2021,71.1,55.8666666666667,92.8666666666667,77.4666666666667,58.2
KEN,1995,54.5,,,,51.2
KEN,1996,56.4,,,,55.6666666666667
KEN,1997,60.1,,,,59.3333333333333
KEN,1998,58.4,,,,60.2
KEN,1999,58.2,,,,59
KEN,2000,59.7,,,,61
KEN,2001,57.6,,,,53.5333333333333
KEN,2002,58.2,,,,55
KEN,2003,58.6,,,,53.4
KEN,2004,57.7,,,,51.3333333333333
KEN,2005,57.9,,,64,52.0666666666667
KEN,2006,59.7,,,66.6333333333333,54.8
