,Ativo,Nome,Situação|CVM,Data do Bal,Setor NAICS|ult disponiv,Receita| Em moeda orig| em milhares| no exercício| consolid:sim*,Lucro Bruto| Em moeda orig| em milhares| no exercício| consolid:sim*,EBIT| Em moeda orig| em milhares| no exercício| consolid:sim*,Lucro Liquido| Em moeda orig| em milhares| no exercício| consolid:sim*,Capex| Em moeda orig| em milhares| de 12 meses| consolid:sim*,Invest Cap $| Em moeda orig| em milhares| consolid:sim*,Patrim Liq| Em moeda orig| em milhares| consolid:sim*,Ativo Tot| Em moeda orig| em milhares| consolid:sim*,Div Tt Bruta| Em moeda orig| em milhares| consolid:sim*,AlaFin| de 12 meses| consolid:sim*,CapGir| Em moeda orig| em milhares| consolid:sim*,RecFin| Em moeda orig| em milhares| no exercício| consolid:sim*,Estoques| Em moeda orig| em milhares| consolid:sim*,Ano,Nome_Ano,Tamanho,Capex%Ativo
197,CPFP4<XBSP>,CPFL Piratininga,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,CPFL Piratininga1997,Pequena,
198,CPRE3<XBSP>,CPFL Renovav,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,CPFL Renovav1997,Pequena,
199,DNEN3B<XBSP>,Dinamica Ene,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Dinamica Ene1997,Pequena,
200,EKTR4<XBSP>,Elektro,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Elektro1997,Pequena,
201,ELET3<XBSP>,Eletrobras,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",6447715.0,6447715.0,2711028.0,3378212.0,2651249.0,90092905.0,61646875.0,97090058.0,9352808.0,24339730825.0,2370535.0,2085601.0,132801.0,1997,Eletrobras1997,Grande,0.027307111094732273
202,LIPR3<XBSP>,Eletropar,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,348284.0,333739.0,600394.0,2764625.0,2763924.0,2827014.0,0.0,10228262427.0,-16633.0,0.0,0.0,1997,Eletropar1997,Pequena,0.21237744135685213
203,ELPL3<XBSP>,Eletropaulo,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Eletropaulo1997,Pequena,
204,EMAE4<XBSP>,Emae,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Emae1997,Pequena,
205,ENBR3<XBSP>,Energias BR,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Energias BR1997,Pequena,
206,ENGI11<XBSP>,Energisa,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Energisa1997,Pequena,
207,ENMT3<XBSP>,Energisa Mt,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",265466.0,-30238.0,-31662.0,45210.0,58825.0,894245.0,471449.0,1088686.0,187794.0,0.7369011002600001,-23766.0,11070.0,10578.0,1997,Energisa Mt1997,Pequena,0.05403302697012729
208,21938 ON<BraNa>,Energisa Paraiba Dist e Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Energisa Paraiba Dist e Energia S/A1997,Pequena,
209,18996 ON<BraNa>,Energisa Sergipe Dist de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Energisa Sergipe Dist de Energia S/A1997,Pequena,
210,24864 ON<BraNa>,Energisa Sul Sudeste Distr de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Energisa Sul Sudeste Distr de Energia S/A1997,Pequena,
211,24589 ON<BraNa>,Energisa Transmissão de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Energisa Transmissão de Energia S/A1997,Pequena,
212,ENER6<XBSP>,Enersul,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",215248.0,215248.0,-39805.0,-72060.0,36035.0,651766.0,385951.0,808748.0,196281.0,37934789516.0,-17993.0,8643.0,3273.0,1997,Enersul1997,Pequena,0.0445565244056245
213,ENEV3<XBSP>,Eneva,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Eneva1997,Pequena,
214,EGIE3<XBSP>,Engie Brasil,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Engie Brasil1997,Pequena,
215,EQMA3B<XBSP>,Eqtl Maranhao,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",193658.0,193658.0,22242.0,20549.0,0.0,659320.0,419949.0,727650.0,163602.0,16684066361.0,79535.0,13809.0,1425.0,1997,Eqtl Maranhao1997,Pequena,0.0
216,EQPA3<XBSP>,Eqtl Para,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",345248.0,228023.0,-37725.0,-57065.0,39150.0,690889.0,355939.0,836954.0,222200.0,35568584852.0,-29170.0,10465.0,8366.0,1997,Eqtl Para1997,Pequena,0.04677676431440676
217,EQTL3<XBSP>,Equatorial,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Equatorial1997,Pequena,
218,24457 ON<BraNa>,Equatorial Transmissora 7 Spe S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Equatorial Transmissora 7 Spe S/A1997,Pequena,
219,24481 ON<BraNa>,Equatorial Transmissora 8 Spe S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Equatorial Transmissora 8 Spe S/A1997,Pequena,
220,ESCE3<XBSP>,Escelsa,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",420226.0,90114.0,84975.0,85523.0,329020.0,1526645.0,854148.0,1680658.0,1720.0,37885248982.0,496940.0,100417.0,2774.0,1997,Escelsa1997,Pequena,0.19576856207509202
221,FLCL3<XBSP>,F Cataguazes,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",78701.0,30829.0,19581.0,13790.0,397128.0,679036.0,413775.0,739121.0,259106.0,1540037571.0,30644.0,8390.0,555.0,1997,F Cataguazes1997,Pequena,0.5372976819762935
222,22977 ON<BraNa>,Ferreira Gomes Energia SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Ferreira Gomes Energia SA1997,Pequena,
223,POWE3<XBSP>,Focus ON,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Focus ON1997,Pequena,
224,GEPA4<XBSP>,Ger Paranap,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Ger Paranap1997,Pequena,
225,18589 ON<BraNa>,Investco S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Investco S/A1997,Pequena,
226,19364 ON<BraNa>,Itapebi Geração de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Itapebi Geração de Energia S/A1997,Pequena,
227,23000 ON<BraNa>,Light Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Light Energia S/A1997,Pequena,
228,LIGT3<XBSP>,Light S/A,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",1844754.0,461068.0,418482.0,324358.0,308452.0,3114796.0,2387736.0,3591406.0,368873.0,15106440431.0,-131491.0,68777.0,12728.0,1997,Light S/A1997,Pequena,0.08588614041408853
229,08036 ON<BraNa>,Light Serv de Eletr S/A,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",1844754.0,461204.0,418740.0,324358.0,0.0,3114968.0,2387736.0,3591528.0,369043.0,15094894656.0,14074.0,68777.0,12728.0,1997,Light Serv de Eletr S/A1997,Pequena,0.0
230,23680 ON<BraNa>,Linhas de Macapá Trans de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Linhas de Macapá Trans de Energia S/A1997,Pequena,
231,23671 ON<BraNa>,Linhas de Xingu Trans de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Linhas de Xingu Trans de Energia S/A1997,Pequena,
232,NEOE3<XBSP>,Neoenergia,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Neoenergia1997,Pequena,
233,24988 ON<BraNa>,Norte Brasil Transm de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Norte Brasil Transm de Energia S/A1997,Pequena,
234,25097 ON<BraNa>,Norte Energia SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Norte Energia SA1997,Pequena,
235,PALF7<XBSP>,Paul F Luz,ATIVO,1997-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",1469513.0,170381.0,162863.0,75215.0,138096.0,2402260.0,1501449.0,2786036.0,120568.0,19572870554.0,66862.0,61167.0,6852.0,1997,Paul F Luz1997,Pequena,0.04956719870095003
236,23230 ON<BraNa>,Raizen Energia SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Raizen Energia SA1997,Pequena,
237,REDE3<XBSP>,Rede Energia,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Rede Energia1997,Pequena,
238,RNEW4<XBSP>,Renova,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Renova1997,Pequena,
239,25720 ON<BraNa>,Rio Alto Energias Renováveis S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Rio Alto Energias Renováveis S/A1997,Pequena,
240,25623 ON<BraNa>,Rio Parana Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Rio Parana Energia S/A1997,Pequena,
241,23388 ON<BraNa>,Santo Antonio Energia SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Santo Antonio Energia SA1997,Pequena,
242,STKF3<XBSP>,Statkraft,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Statkraft1997,Pequena,
243,TAEE11<XBSP>,Taesa,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Taesa1997,Pequena,
244,23329 ON<BraNa>,Termeletrica Pernambuco 3 SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Termeletrica Pernambuco 3 SA1997,Pequena,
245,19852 ON<BraNa>,Termopernambuco S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Termopernambuco S/A1997,Pequena,
246,TRPL4<XBSP>,Tran Paulist,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Tran Paulist1997,Pequena,
247,24945 ON<BraNa>,Usina Termelétrica Pampa Sul S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Usina Termelétrica Pampa Sul S/A1997,Pequena,
248,24767 ON<BraNa>,Ventos do Sul Energia SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,Ventos do Sul Energia SA1997,Pequena,
249,25224 ON<BraNa>,2w Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,2w Energia S/A1998,Pequena,
250,AESB3<XBSP>,AES Brasil,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,AES Brasil1998,Pequena,
251,AESL3<XBSP>,AES Sul,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",561898.0,257202.0,77977.0,-9488.0,74244.0,1665883.0,606938.0,1860792.0,919407.0,-0.35413877323,583.0,16369.0,4197.0,1998,AES Sul1998,Pequena,0.03989913972115099
252,18970 ON<BraNa>,AES Tietê Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,AES Tietê Energia S/A1998,Pequena,
253,ALUP11<XBSP>,Alupar,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Alupar1998,Pequena,
254,CBEE3<XBSP>,Ampla Energ,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",753161.0,432475.0,213628.0,48940.0,183227.0,1848196.0,317946.0,2077201.0,719351.0,16170161582.0,-107921.0,47451.0,11768.0,1998,Ampla Energ1998,Pequena,0.08820860378942626
255,24210 ON<BraNa>,Argo Transmissão de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Argo Transmissão de Energia S/A1998,Pequena,
256,EBEN4<XBSP>,Bandeirante Energ,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",1706896.0,-15667.0,-31783.0,-84415.0,178318.0,1997804.0,713538.0,2308292.0,422077.0,-31439341379.0,-27592.0,20953.0,18824.0,1998,Bandeirante Energ1998,Pequena,0.07725105835830129
257,23930 ON<BraNa>,Brasiliana Participações S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Brasiliana Participações S/A1998,Pequena,
258,22683 ON<BraNa>,Cachoeira Paulista Trans de Energia SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Cachoeira Paulista Trans de Energia SA1998,Pequena,
259,CEBR3<XBSP>,Ceb,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",354009.0,354009.0,44030.0,30591.0,59160.0,488028.0,407793.0,570709.0,23911.0,13171801612.0,17860.0,4148.0,2057.0,1998,Ceb1998,Pequena,0.10366053452810452
260,EEEL3<XBSP>,Ceee-Gt,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",685722.0,332516.0,-25795.0,94925.0,0.0,3210687.0,1055544.0,3791167.0,869345.0,19127034502.0,215019.0,261408.0,13521.0,1998,Ceee-Gt1998,Pequena,0.0
261,24597 ON<BraNa>,Celeo Redes Transmissão de Energia S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Celeo Redes Transmissão de Energia S/A1998,Pequena,
262,CLSC4<XBSP>,Celesc,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",837112.0,416298.0,-18202.0,-56102.0,201500.0,2099888.0,1338091.0,2322372.0,171601.0,96914348071.0,2644.0,65349.0,10102.0,1998,Celesc1998,Pequena,0.08676473881014755
263,25577 ON<BraNa>,Celg Distribuição S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Celg Distribuição S/A1998,Pequena,
264,CEPE5<XBSP>,Celpe,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",598871.0,598871.0,63977.0,58430.0,135914.0,931630.0,671850.0,1117173.0,196238.0,17791143669.0,24968.0,28428.0,8141.0,1998,Celpe1998,Pequena,0.12165886572625725
265,CMIG4<XBSP>,Cemig,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",2390466.0,2390466.0,653531.0,482780.0,531880.0,10179777.0,8012451.0,11328753.0,1135450.0,12091273425.0,-657949.0,141015.0,26257.0,1998,Cemig1998,Grande,0.04694956276299783
266,20303 ON<BraNa>,Cemig Distribuição SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Cemig Distribuição SA1998,Pequena,
267,20320 ON<BraNa>,Cemig Geração e Transm SA,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Cemig Geração e Transm SA1998,Pequena,
268,CESP6<XBSP>,Cesp,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",3915255.0,928145.0,1704909.0,861372.0,665618.0,23785125.0,15861323.0,27369662.0,5771079.0,0.95929251791,-2277754.0,160066.0,23627.0,1998,Cesp1998,Grande,0.024319554987562508
269,03328 ON<BraNa>,Cia Hidro Eletrica Sao Francisco,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",1431517.0,655333.0,389202.0,11997.0,0.0,16580657.0,10697442.0,17130722.0,1093073.0,0.041085386975,-480122.0,57386.0,41329.0,1998,Cia Hidro Eletrica Sao Francisco1998,Grande,0.0
270,CEEB3<XBSP>,Coelba,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",867076.0,131318.0,172557.0,192577.0,190558.0,1610316.0,1156974.0,2335287.0,219591.0,14560889305.0,-498276.0,33164.0,6981.0,1998,Coelba1998,Pequena,0.08159939228026362
271,COCE5<XBSP>,Coelce,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",504295.0,504295.0,24053.0,27719.0,0.0,692789.0,446258.0,963761.0,137525.0,28608522236.0,-23179.0,24706.0,6298.0,1998,Coelce1998,Pequena,0.0
272,02442 ON<BraNa>,Companhia Energética Jaguara,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Companhia Energética Jaguara1998,Pequena,
273,24430 ON<BraNa>,Companhia Energética Miranda,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Companhia Energética Miranda1998,Pequena,
274,24155 ON<BraNa>,Companhia Energética Sinop S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Companhia Energética Sinop S/A1998,Pequena,
275,CPLE6<XBSP>,Copel,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",1392973.0,376180.0,423516.0,403265.0,972054.0,6470975.0,4458921.0,7072775.0,1090279.0,20839020311.0,67189.0,187411.0,10449.0,1998,Copel1998,Grande,0.13743601344592468
276,24740 ON<BraNa>,Copel Geração e Transmissão S/A,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Copel Geração e Transmissão S/A1998,Pequena,
277,CSRN3<XBSP>,Cosern,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",230712.0,230712.0,32540.0,86460.0,0.0,273738.0,126058.0,448843.0,91566.0,37959787807.0,-96553.0,28681.0,1709.0,1998,Cosern1998,Pequena,0.0
278,CPFE3<XBSP>,CPFL Energia,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,CPFL Energia1998,Pequena,
279,CPFG3<XBSP>,CPFL Geracao,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,CPFL Geracao1998,Pequena,
280,CPFP4<XBSP>,CPFL Piratininga,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,CPFL Piratininga1998,Pequena,
281,CPRE3<XBSP>,CPFL Renovav,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,CPFL Renovav1998,Pequena,
282,DNEN3B<XBSP>,Dinamica Ene,ATIVO,0,"Geração, transmissão e distribuição de energia elétrica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,Dinamica Ene1998,Pequena,
283,EKTR4<XBSP>,Elektro,ATIVO,1998-12-31 00:00:00,"Geração, transmissão e distribuição de energia elétrica",513160.0,92707.0,85533.0,43200.0,1168021.0,2412544.0,1241985.0,2649971.0,1099967.0,14809688067.0,81709.0,14898.0,4867.0,1998,Elektro1998,Pequena,0.4407674650024472
